XYDATA,PA,PLC,PC,PE,PET,PP,PS,PVC,Type A  BoxCD02 (PE),Type B  BoxAB10 (PE),Type C  BoxBC07 (PE),Type D BoxBA09 (PE),Type Z Box A B01 (un),Type B Box A B08 (PP),Type B Box A D04 (PP),Type A Box A D08 (PP),Type C Box B G06 (PS),"(1,1)"
566.4196,1226.75,506.469,524.44,498.787,737.379,501.842,548.079,525.138,568.718,938.081,513.688,524.708,762.574,2329.48,629.164,766.493,578.979,1.440979262
567.4196,1227.6,506,526.196,499.048,736.236,502.26,547.979,525.185,568.213,940.13,514.147,525.066,763.675,2332.37,628.93,766.196,578.794,0.001088671
568.4196,1227.43,505.575,527.925,499.19,735.277,502.617,547.82,525.247,567.999,941.419,514.791,525.191,764.366,2334.45,629.054,766.591,578.836,0.997014013
569.4196,1225.6,505.483,529.386,498.933,735.135,502.595,547.684,525.302,568.244,941.15,515.203,524.898,764.046,2334.89,629.296,767.848,579.116,-0.628326175
570.4196,1223.43,505.633,530.628,498.448,735.572,502.352,547.676,525.313,568.767,940.102,515.365,524.454,763.098,2334.72,629.474,769.211,579.593,0.744383718
571.4196,1222.8,505.825,531.783,498.039,736.098,502.184,547.906,525.24,569.295,939.495,515.372,524.252,762.193,2335.53,629.418,769.665,579.989,1.417480004
572.4196,1224.78,505.932,532.822,497.9,736.391,502.27,548.364,525.083,569.653,940.078,515.314,524.513,761.8,2338.12,629.106,768.652,579.967,0.855211423
573.4196,1227.98,506.052,533.203,497.902,736.661,502.428,548.668,524.966,569.953,941.167,515.276,524.937,761.766,2340.9,628.949,767.01,579.365,1.112397415
574.4196,1230.52,506.329,532.291,497.85,737.221,502.406,548.362,525.038,570.363,941.807,515.339,525.128,761.817,2341.82,629.439,765.833,578.527,0.819205948
575.4196,1231.31,506.783,529.921,497.686,738.134,502.123,547.32,525.321,570.941,941.489,515.539,524.907,761.806,2340.11,630.69,765.769,577.887,1.834295805
576.4196,1230.93,507.169,526.939,497.643,738.928,501.867,546.117,525.563,571.525,940.64,515.815,524.563,761.856,2337.67,632.023,766.523,577.704,1.106922637
577.4196,1230.19,507.21,524.313,497.991,739.071,501.968,545.414,525.484,571.926,939.797,516.094,524.437,762.128,2336.7,632.668,767.681,577.886,1.298073322
578.4196,1229.74,506.834,522.468,498.716,738.421,502.446,545.477,525.089,572.039,939.358,516.258,524.654,762.681,2338.04,632.312,768.854,578.295,2.044495905
579.4196,1230.06,506.276,521.01,499.388,737.427,502.853,545.99,524.814,571.872,939.511,516.122,525.016,763.434,2340.49,631.314,769.691,578.753,0.524087958
580.4196,1231.58,505.792,519.498,499.558,736.579,502.722,546.588,525.112,571.446,940.41,515.513,525.309,764.291,2342.76,630.087,769.854,579.017,-0.592755129
581.4196,1233.8,505.525,517.917,499.201,736.202,502.072,547.023,525.991,570.877,941.773,514.633,525.4,765.124,2344.44,629.045,769.354,578.857,0.022678644
582.4196,1235.27,505.502,516.708,498.738,736.453,501.436,547.171,526.994,570.375,942.871,514.068,525.252,765.771,2346.08,628.609,768.553,578.419,-0.40433696
583.4196,1234.62,505.733,516.288,498.583,737.438,501.33,546.929,527.668,570.142,943.012,514.369,524.842,766.082,2348.21,629.147,767.823,578.222,1.136719821
584.4196,1232.58,506.103,516.469,498.714,738.719,501.685,546.453,528.004,570.196,942.298,515.299,524.373,766.081,2350.66,630.382,767.408,578.738,0.476497341
585.4196,1231.48,506.399,516.61,498.784,739.444,501.992,546.093,528.321,570.431,941.413,516.059,524.204,765.921,2352.75,631.559,767.461,579.676,1.950404116
586.4196,1233.3,506.444,516.154,498.491,738.889,501.803,546.152,528.911,570.737,940.987,515.941,524.633,765.758,2353.88,631.996,768.093,580.209,1.709615826
587.4196,1237.08,506.355,515.352,497.994,737.498,501.289,546.479,529.75,571.03,941.09,515.192,525.378,765.701,2354.18,631.723,769.07,579.644,1.748318452
588.4196,1240.28,506.409,514.878,497.692,736.324,500.944,546.689,530.649,571.237,941.508,514.535,525.863,765.841,2354.18,631.129,769.985,578.422,-1.325206436
589.4196,1240.87,506.803,515.245,497.897,736.239,501.157,546.491,531.455,571.298,942.036,514.551,525.651,766.226,2354.39,630.586,770.502,577.53,1.341767678
590.4196,1239.75,507.283,516.035,498.417,737.04,501.715,546.151,532.222,571.225,942.534,515.006,525.095,766.663,2355.32,630.351,770.705,577.765,3.237572372
591.4196,1238.87,507.435,516.501,498.881,738.146,502.193,546.131,533.081,571.055,942.882,515.38,524.814,766.875,2357.46,630.643,770.817,578.917,1.186888537
592.4196,1239.65,506.985,516.121,498.999,739.05,502.284,546.703,534.132,570.844,943,515.306,525.207,766.694,2360.87,631.518,771.002,580.45,2.81950835
593.4196,1241.56,506.199,515.218,498.793,739.533,502.132,547.421,535.378,570.728,942.958,514.962,525.846,766.354,2363.96,632.437,771.206,581.841,1.219359115
594.4196,1243.6,505.467,514.317,498.358,739.442,501.988,547.671,536.796,570.86,942.859,514.651,526.12,766.186,2364.77,632.727,771.321,582.624,0.649047286
595.4196,1244.96,505.072,513.765,497.835,738.823,502.006,547.192,538.412,571.229,942.869,514.573,525.698,766.376,2362.48,632.087,771.305,582.349,0.17252378
596.4196,1245.22,505.026,513.464,497.488,738.214,502.093,546.614,540.378,571.436,943.314,514.679,524.954,766.751,2359.1,631.134,771.272,580.931,-0.065616937
597.4196,1244.05,505.299,513.248,497.593,738.227,502.119,546.698,542.857,571.033,944.535,514.878,524.362,767.079,2357.01,630.617,771.359,579.147,1.49586342
598.4196,1241.84,505.787,513.047,498.188,739.082,502.028,547.729,545.738,570.028,946.366,515.099,524.189,767.211,2357.48,630.825,771.563,577.885,1.679934428
599.4196,1240.23,506.264,512.958,498.895,740.324,501.886,549.173,548.429,569.172,947.789,515.294,524.359,767.135,2359.8,631.28,771.654,577.605,1.145418209
600.4196,1240.93,506.495,513.092,499.308,741.442,501.77,550.429,550.313,569.261,947.746,515.42,524.764,766.856,2363.09,631.448,771.387,578.088,0.754610108
601.4196,1243.87,506.404,513.507,499.295,742.166,501.736,551.389,551.34,570.308,946.328,515.45,525.234,766.536,2366.39,631.253,770.799,579.057,3.1768906
602.4196,1246.88,506.101,514.193,499.055,742.518,501.807,552.527,552.134,571.46,944.954,515.376,525.54,766.518,2368.6,631.151,770.251,580.288,-1.541595656
603.4196,1247.82,505.706,515.124,498.8,742.538,502.001,554.341,553.322,571.873,945.024,515.192,525.464,767.12,2368.74,631.59,770.101,581.613,1.365939832
604.4196,1246.81,505.344,516.045,498.659,742.381,502.213,557.142,554.913,571.589,946.465,514.936,525.109,768.086,2367.44,632.431,770.372,582.871,-0.149557392
605.4196,1245.85,505.138,516.512,498.698,742.292,502.241,561.093,556.413,571.341,948.032,514.684,524.829,768.686,2366.63,633.068,770.819,583.911,2.513391175
606.4196,1246.79,505.193,516.144,498.957,742.487,501.918,566.333,557.361,571.775,948.577,514.507,524.933,768.28,2368.04,632.963,771.216,584.59,0.369473411
607.4196,1249.37,505.431,515.218,499.278,742.905,501.434,572.81,557.77,572.61,948.171,514.474,525.262,767.207,2371.32,632.339,771.589,584.798,1.793733018
608.4196,1252.12,505.665,514.384,499.391,743.328,501.182,580.368,557.921,573.07,947.556,514.647,525.394,766.361,2374.96,631.835,772.102,584.692,1.384272808
609.4196,1253.79,505.746,514.194,499.091,743.574,501.46,588.765,558.068,572.562,947.358,515.054,525.02,766.492,2377.64,631.961,772.848,584.565,1.009955769
610.4196,1254.36,505.729,514.568,498.574,743.706,501.969,597.255,558.297,571.579,947.495,515.509,524.485,767.422,2379.28,632.421,773.479,584.671,2.942300654
611.4196,1254.25,505.75,515.19,498.187,743.876,502.187,604.903,558.627,570.997,947.625,515.751,524.379,768.63,2380.26,632.623,773.493,585.031,1.002397331
612.4196,1253.85,505.897,515.806,498.193,744.195,501.774,611.026,559.056,571.4,947.539,515.61,525.045,769.622,2380.87,632.169,772.633,585.585,1.667200793
613.4196,1253.35,506.068,516.404,498.52,744.601,501.124,615.95,559.501,572.276,947.527,515.28,525.885,770.037,2381.04,631.396,771.591,586.223,1.893968775
614.4196,1252.87,506.119,517.035,499.016,744.991,500.809,620.245,559.856,572.859,947.999,515.042,526.08,769.544,2380.64,630.816,771.288,586.655,1.589052997
615.4196,1252.51,505.98,517.753,499.514,745.412,501.125,623.66,560.062,572.7,949.092,515.057,525.234,768.166,2379.81,630.774,772.182,586.552,0.854275011
616.4196,1252.25,505.779,518.627,499.82,746.308,501.657,623.82,560.179,572.114,950.252,515.188,524.01,766.831,2379.38,631.195,773.576,585.765,0.488814654
617.4196,1252.09,505.676,519.726,499.737,748.182,501.88,618.039,560.285,571.526,950.827,515.253,523.23,766.607,2380.28,631.94,774.599,584.563,1.261803343
618.4196,1252.08,505.736,521.145,499.258,751.364,501.627,605.987,560.507,571.186,950.541,515.18,523.3,767.823,2382.55,632.785,774.833,583.277,0.5085414
619.4196,1252.47,505.87,523.017,498.707,755.886,501.35,591.377,561.045,571.061,949.749,515.081,523.925,769.535,2384.76,633.367,774.609,582.097,1.02992714
620.4196,1253.47,505.974,525.481,498.432,761.754,501.545,578.261,562.105,571.094,948.863,515.08,524.752,770.699,2385.38,633.322,774.324,580.999,2.220302637
621.4196,1255.03,506.021,528.711,498.555,769.027,502.217,568.627,563.69,571.245,948.211,515.167,525.525,770.916,2384.59,632.727,774.166,579.94,1.338899588
622.4196,1256.8,506.08,532.927,498.932,777.836,502.801,562.063,565.571,571.5,948.021,515.179,526.104,770.543,2384.52,632.153,774.087,579.012,0.568103148
623.4196,1258.39,506.217,538.331,499.408,788.354,502.735,558.007,567.514,571.844,948.496,514.965,526.358,769.976,2387.2,632.161,774.029,578.445,-0.370018213
624.4196,1259.55,506.396,544.826,499.83,801.42,502.067,555.692,569.394,572.222,949.506,514.649,526.255,769.504,2392.02,632.778,774.036,578.46,1.444292555
625.4196,1260.1,506.5,552.074,500.055,818.4,501.327,554.19,571.177,572.559,950.668,514.568,525.837,769.341,2396.28,633.615,774.223,579.009,1.904416755
626.4196,1259.97,506.425,559.766,499.953,839.925,500.997,552.656,572.82,572.782,951.606,515.01,525.166,769.657,2397.59,634.299,774.676,579.853,2.494323253
627.4196,1259.72,506.197,567.89,499.549,859.829,501.037,551.07,574.206,572.882,952.096,515.784,524.473,770.287,2396.57,634.688,775.184,580.738,2.621951953
628.4196,1260.28,505.907,576.594,498.951,868.32,501.126,549.847,575.174,572.88,951.988,516.455,524.074,770.887,2395.41,634.761,775.386,581.324,2.994590585
629.4196,1262.28,505.646,585.813,498.284,857.867,501.016,549.295,575.606,572.794,951.219,516.663,524.217,771.166,2395.91,634.52,774.996,581.235,0.888026505
630.4196,1264.73,505.473,594.259,497.793,833.89,500.889,549.084,575.639,572.639,950.179,516.492,524.754,771.154,2397.64,634.097,774.152,580.243,0.652231789
631.4196,1266.07,505.439,600.219,497.76,806.344,501.079,548.662,575.494,572.423,949.415,516.172,525.405,770.993,2399.45,633.669,773.138,578.907,-0.712391131
632.4196,1265.4,505.563,602.173,498.326,783.376,501.757,547.682,575.272,572.158,949.337,515.896,525.93,770.806,2400.56,633.38,772.322,578.032,-1.092359513
633.4196,1264.11,505.753,599.292,499.109,766.67,502.514,546.539,574.631,571.864,949.892,515.725,526.227,770.646,2401.51,633.268,772.364,578.134,0.488119702
634.4196,1264.12,505.892,590.908,499.614,756.453,502.809,545.789,573.132,571.561,950.925,515.694,526.221,770.551,2403.09,633.343,773.982,578.797,1.77004443
635.4196,1266.25,505.936,577.504,499.549,752.088,502.421,545.689,570.662,571.328,952.216,515.782,525.891,770.47,2405.41,633.547,777.051,579.418,1.098282845
636.4196,1268.79,506.002,562.216,499.089,750.929,501.858,545.808,567.858,571.364,953.403,515.851,525.322,770.156,2407.04,633.656,779.557,579.62,0.621859122
637.4196,1269.7,506.227,548.525,498.476,750.077,501.724,545.623,565.455,571.878,954.111,515.749,524.617,769.339,2406.34,633.433,779.271,579.493,1.830210879
638.4196,1268.33,506.616,538.359,497.915,748.17,502.202,544.929,563.759,572.751,954.212,515.463,523.91,768.164,2403.18,632.908,775.933,579.186,1.509585885
639.4196,1266.14,506.968,531.286,497.557,746.173,502.84,544.01,562.419,573.394,953.94,515.19,523.385,767.403,2399.64,632.509,772.184,578.89,1.458672157
640.4196,1264.74,507.073,526.673,497.541,745.208,503.146,543.183,561.041,573.216,953.553,515.133,523.22,767.844,2397.88,632.674,770.79,578.855,0.888610312
641.4196,1264.6,506.9,523.808,497.846,745.394,502.952,542.636,559.409,572.326,953.109,515.318,523.417,769.412,2398.41,633.308,772.155,579.311,1.670150928
642.4196,1265.1,506.604,521.902,498.286,745.834,502.421,542.423,557.494,571.498,952.472,515.598,523.799,771.156,2400.08,633.794,774.358,580.062,1.323663377
643.4196,1265.65,506.337,520.211,498.682,745.66,501.733,542.586,555.287,571.457,951.549,515.826,524.191,772.158,2401.74,633.56,775.525,580.516,2.048372284
644.4196,1266.29,506.172,518.625,498.99,744.87,501.101,543.042,552.951,572.089,950.829,515.931,524.531,772.429,2403.05,632.813,775.488,580.147,-0.076828429
645.4196,1267.57,506.121,517.463,499.26,744.05,500.762,543.633,550.762,572.745,951.186,515.897,524.825,772.608,2404.22,632.27,775.193,579.31,1.839896344
646.4196,1269.85,506.185,516.989,499.524,743.738,500.896,544.19,548.96,572.869,953.267,515.72,525.077,773.225,2405.45,632.528,775.466,578.903,0.711723419
647.4196,1272.29,506.288,517.037,499.682,744.032,501.278,544.514,547.505,572.575,956.09,515.471,525.256,773.952,2406.84,633.274,776.153,579.63,1.278163445
648.4196,1273.5,506.315,517.244,499.574,744.835,501.5,544.392,546.236,572.253,957.978,515.254,525.313,774.08,2408.45,633.808,776.681,580.92,0.865180586
649.4196,1272.55,506.181,517.287,499.138,745.982,501.291,543.717,544.999,572.212,957.728,515.151,525.207,773.126,2410.25,633.638,776.609,581.687,-2.689415128
650.4196,1270.54,505.933,517.016,498.741,747.008,500.992,542.866,543.682,572.415,956.218,515.128,524.917,771.642,2411.76,633.197,776.085,581.183,-0.268466717
651.4196,1269.18,505.656,516.332,498.871,747.365,501.116,542.348,542.186,572.736,954.886,515.123,524.424,770.467,2412.39,633.168,775.415,580.008,2.106315551
652.4196,1269.42,505.438,515.308,499.737,746.779,501.899,542.468,540.499,573.054,954.601,515.105,523.802,770.159,2411.83,633.925,774.907,579.101,0.244718562
653.4196,1270.27,505.381,514.508,500.758,745.763,502.794,542.951,538.864,573.271,954.68,515.122,523.37,770.474,2410.61,635,774.874,579.02,0.944444067
654.4196,1270.39,505.589,514.578,501.221,744.96,503.123,543.42,537.565,573.294,954.185,515.233,523.483,771.032,2409.36,635.79,775.625,579.365,0.549879583
655.4196,1269.23,506.045,515.641,500.831,744.797,502.662,543.604,536.76,573.096,952.814,515.443,524.196,771.512,2408.47,635.953,776.98,579.59,0.304677502
656.4196,1267.72,506.514,516.88,500.043,745.301,502.009,543.418,536.377,572.763,951.37,515.662,525.042,771.71,2407.93,635.603,777.9,579.508,0.207912918
657.4196,1266.93,506.746,517.403,499.385,746.448,501.829,542.806,536.323,572.393,950.745,515.791,525.511,771.444,2407.66,634.906,777.303,579.507,2.977553127
658.4196,1267.34,506.684,517.004,499.143,747.843,502.274,542.021,536.507,572.051,951.177,515.797,525.455,770.864,2407.59,634.12,775.312,580.011,0.946792784
659.4196,1268.83,506.503,516.291,499.316,748.656,502.883,541.679,536.841,571.771,952.153,515.726,525.135,770.511,2407.61,633.608,773.428,581.003,1.698717528
660.4196,1271.17,506.379,515.888,499.87,748.099,503.184,542.364,537.245,571.586,953.133,515.628,524.824,770.913,2407.64,633.709,773.125,581.992,0.799223396
661.4196,1273.66,506.377,515.953,500.512,746.422,503.072,543.796,537.689,571.551,953.764,515.574,524.625,771.979,2407.74,634.31,774.381,582.488,-0.644982982
662.4196,1275.2,506.467,516.28,500.748,744.684,502.724,545.028,538.184,571.737,953.835,515.645,524.515,773.143,2408.11,634.956,776.055,582.363,1.507421934
663.4196,1274.89,506.616,516.66,500.169,743.861,502.317,545.21,538.735,572.19,953.204,515.906,524.471,773.866,2408.93,635.237,777.086,581.739,1.065522845
664.4196,1273.38,506.745,516.917,499.15,744.051,501.954,544.475,539.292,572.779,952.284,516.263,524.485,773.954,2410.42,635.15,777.305,580.775,-0.037404752
665.4196,1272.11,506.757,516.894,498.456,744.912,501.701,543.451,539.779,573.291,951.755,516.55,524.556,773.387,2412.8,634.893,776.973,579.861,0.21696093
666.4196,1272.27,506.597,516.496,498.66,746.064,501.616,542.693,540.157,573.539,952.102,516.641,524.686,772.229,2416.05,634.638,776.348,579.496,1.111379338
667.4196,1273.73,506.421,515.957,499.323,746.948,501.723,542.371,540.595,573.468,952.838,516.636,524.882,770.967,2418.81,634.42,775.649,580.001,0.8999572
668.4196,1275.95,506.454,515.612,499.688,746.952,502.034,542.533,541.328,573.064,953.182,516.701,525.155,770.223,2419.35,634.233,775.082,580.912,0.918152297
669.4196,1278.4,506.803,515.672,499.287,745.899,502.514,543.127,542.47,572.415,952.724,516.962,525.467,770.402,2417.01,634.059,774.828,581.539,-0.018210401
670.4196,1280.58,507.216,515.965,498.566,744.977,502.979,543.784,543.76,571.906,952.175,517.421,525.641,771.238,2414.4,633.844,774.993,581.459,0.640351448
671.4196,1282.01,507.373,516.242,498.143,745.632,503.213,544.08,544.863,571.974,952.448,518.056,525.477,772.337,2414.72,633.532,775.665,580.976,1.268868252
672.4196,1282.42,507.119,516.364,498.324,748.274,503.109,543.883,545.657,572.712,953.777,518.774,525.007,773.342,2418.91,633.198,776.694,580.52,1.033916267
673.4196,1281.97,506.627,516.408,498.799,751.293,502.765,543.642,546.426,573.598,955.12,519.34,524.706,773.973,2423.66,633.173,777.477,580.312,1.259893669
674.4196,1280.85,506.108,516.473,499.193,752.878,502.305,543.857,547.494,574.054,955.321,519.514,525.082,773.971,2425.3,633.802,777.383,580.205,1.040002862
675.4196,1279.43,505.725,516.627,499.347,752.525,501.9,544.482,548.867,573.968,954.236,519.316,526.12,773.342,2422.99,634.95,776.505,580.024,2.756511134
676.4196,1278.34,505.586,516.903,499.372,751.367,501.782,544.783,550.15,573.763,952.945,519.085,527.167,772.437,2419.41,635.903,775.809,579.756,0.987141863
677.4196,1278.16,505.78,517.325,499.393,750.585,502.162,544.045,550.952,573.865,952.539,519.153,527.573,771.614,2417.29,635.959,776.244,579.572,0.779574514
678.4196,1278.95,506.189,517.85,499.455,750.397,502.863,542.564,551.333,574.237,953.149,519.511,527.321,771.03,2417.16,635.162,777.66,579.643,1.007745534
679.4196,1280.34,506.524,518.378,499.54,750.233,503.391,541.459,551.722,574.497,954.149,519.88,526.889,770.679,2417.85,634.144,779.039,579.975,0.352370977
680.4196,1281.94,506.527,518.816,499.624,749.58,503.309,541.719,552.511,574.304,954.945,519.996,526.703,770.554,2418.26,633.493,779.46,580.453,1.036318545
681.4196,1283.11,506.249,519.166,499.671,748.597,502.755,542.969,553.672,573.729,955.403,519.818,526.653,770.701,2418.48,633.33,778.974,580.942,2.16851221
682.4196,1283.08,505.901,519.474,499.634,747.794,502.163,544.127,554.954,573.038,955.616,519.411,526.354,771.19,2419.16,633.536,778.123,581.153,1.133398235
